8AETC8	0.938148576448 0.938148591415 0.945935170499 0.945935185466
8AETC8G	0.938148536511 0.938148537681 0.361847911404 0.361847912574
8AETCCCDG	0.938147140091 0.9381471401 0.301970592308 0.301970592317
8AETCG	0.938147554894 0.93814757349 0.299213296575 0.299213315171
8AETDZG	0.938149193124 0.938149193256 0.345047425712 0.345047425844
8AETE	0.938150105434 0.938150244944 0.263469835986 0.263469975496
8AETG	0.938151401722 0.938151592104 0.341244602544 0.341244792925
8AETO2	0.938155165818 0.938155171747 0.908332481126 0.908332487056
8AETO7	0.938155215053 0.938155215332 0.936440857289 0.936440857568
8AETO8OE8G	0.938155278616 0.938155278616 0.362405583974 0.362405583974
8AETOR	0.9381546039 0.938154616412 0.625270457888 0.625270470401
8AG	0.938552039392 0.938608695198 0.29390699371 0.293963649516
8AGHG	0.938413198266 0.938413354385 0.317353118806 0.317353274926
8AHCCG	0.938665545064 0.938665564129 0.294874082933 0.294874101998
8AHCO8G	0.938673443783 0.938673445291 0.36348409685 0.363484098358
8AHZG	0.938776474034 0.938776502413 0.345224924296 0.345224952675
8AI	0.938920291682 0.9389398689 0.403402343389 0.403421920608
8AI2	0.938942677191 0.938943064846 0.905485856486 0.905486244142
8AI7	0.938945896086 0.938945914354 0.93630671124 0.936306729508
8AI7G	0.938945847342 0.938945848769 0.361095640437 0.361095641864
8AI8	0.938952079394 0.938953310479 0.962230779359 0.962232010444
8AI8G	0.938948794549 0.938948890734 0.363121086386 0.363121182571
8AIDAK	0.938845786052 0.938845786688 0.428483636276 0.428483636913
8AIDCO8G	0.938846437384 0.938846437441 0.363473855802 0.363473855858
8AIE	0.938857640063 0.93885876092 0.24750611253 0.247507233387
8AIH	0.938874157963 0.938874848436 0.380299665113 0.380300355585
8AIHODG	0.938872971016 0.938872971342 0.303595384172 0.303595384498
8AIHZG	0.938874113906 0.938874114672 0.345237724055 0.345237724822
8AII	0.938877996627 0.938878525164 0.412232045932 0.412232574468
8AII7G	0.938878686567 0.938878686606 0.36109628417 0.361096284209
8AII7G-8TCDZCG	0.938878686607 0.938878686607 0.299581909534 0.299581909534
8AII8AE	0.938878693374 0.938878693522 0.228688891436 0.228688891584
8AII8G	0.938878766135 0.938878768731 0.363164467481 0.363164470078
8AII8GA	0.938878754166 0.938878754368 0.0281902196242 0.0281902198257
8AIIE8G	0.938876349245 0.938876349394 0.362357638378 0.362357638527
8AIIEAE8G	0.938876158396 0.938876158397 0.362247097099 0.362247097099
8AIIHG	0.938876701392 0.938876702848 0.317679172878 0.317679174334
8AIIHZG	0.938876749941 0.938876749962 0.345238069617 0.345238069638
8AIII8G	0.93887687554 0.93887687561 0.363165638664 0.363165638734
8AIIIL	0.938876826024 0.938876826144 0.440336707247 0.440336707367
8AIIIL-8AN	0.938876826149 0.938876826149 0.45884205319 0.45884205319
8AIIILG	0.938876825705 0.938876825714 0.322345532577 0.322345532587
8AIIILTG	0.938876825981 0.938876825982 0.342214718095 0.342214718096
8AIIK	0.938876902085 0.938876906591 0.431868682747 0.431868687253
8AIIL	0.938876932039 0.938876936469 0.440334709058 0.440334713489
8AIILAR	0.938876911367 0.938876911381 0.603835402061 0.603835402076
8AIIO8AN	0.938877414576 0.938877414578 0.458833051284 0.458833051286
8AIIO8G	0.938877423101 0.93887742342 0.363664372989 0.363664373308
8AIIOAK-OTOFTO8G	0.938877018779 0.938877018779 0.363829383515 0.363829383515
8AIIR	0.938877609171 0.938877631256 0.61963239491 0.619632416995
8AIIR8E	0.938877640586 0.938877640666 0.28027926997 0.280279270049
8AIIRAE	0.938877501894 0.938877501992 0.227163845837 0.227163845935
8AIIRG	0.938877550242 0.938877551968 0.336353894332 0.336353896058
8AIIROE	0.938877572569 0.938877572725 0.255296350552 0.255296350707
8AIK	0.938879749384 0.938879916274 0.431793412145 0.431793579035
8AIK6	0.938879966592 0.938879966756 0.935373113044 0.935373113208
8AIK8	0.938880020365 0.93888003086 0.964016110057 0.964016120552
8AIKK	0.938879403773 0.938879405196 0.432035437609 0.432035439032
8AIKOK	0.938879495957 0.938879496132 0.432756561814 0.432756561989
8AIL	0.938880858862 0.938881022966 0.440260695293 0.440260859397
8AILAEAE	0.938880058196 0.9388800582 0.225416091774 0.225416091777
8AIM	0.938882435399 0.938882693939 0.450588994697 0.450589253238
8AIM-8AN	0.938882704744 0.938882704744 0.458842054796 0.458842054796
8AIMG	0.938881745549 0.938881765749 0.323146543206 0.323146563405
8AIR	0.938905940128 0.938906758167 0.619263443272 0.619264261312
TOHAE2-	0.742329347757 0.89088694882 0.742329347757 0.89088694882
8AIR6	0.938907004809 0.938907005612 0.935556942074 0.935556942877
8AIRAE	0.938901966543 0.938901970179 0.22716220614 0.227162209775
8AIRAEG	0.938901956843 0.938901957127 0.305690221078 0.305690221362
8AIRAIR	0.938902031314 0.938902031385 0.61923154419 0.619231544261
8AIRAK	0.938902038256 0.938902038797 0.428764305641 0.428764306182
8AIRAR	0.938902123206 0.938902125859 0.604415763525 0.604415766179
8AIRE	0.938903322212 0.938903369047 0.259864833059 0.259864879894
8AIRG	0.938903757392 0.938903821305 0.336325068162 0.336325132076
8AIRG8G	0.938903850444 0.938903850758 0.362791529912 0.362791530226
8AIRGIR	0.938903618047 0.938903618119 0.619556725062 0.619556725134
8AIRIG	0.938904113888 0.938904115614 0.320605036209 0.320605037935
8AIRIL	0.938904128333 0.938904128518 0.440383559094 0.440383559279
8AIRM	0.938904358292 0.938904369095 0.453439694046 0.453439704849
8AIRN	0.938904396878 0.93890440085 0.461474566285 0.461474570257
8AIRO	0.938904906095 0.938905006623 0.539423624885 0.539423725413
8AIRO8	0.938905069323 0.938905075645 0.97078427805 0.970784284371
8AIRO86	0.938905077551 0.938905077557 0.935901635751 0.935901635757
8AIRO88	0.938905079587 0.938905079985 0.997909759751 0.997909760148
8AIRO8AN	0.938905039261 0.938905039264 0.458833654272 0.458833654275
8AIRO8G	0.938905052456 0.938905052949 0.363789370747 0.363789371241
8AIROE	0.938904584383 0.938904590139 0.255293754699 0.255293760454
8AIROE8G	0.938904592763 0.938904592791 0.362393416037 0.362393416065
8AIROK	0.938904697913 0.93890469877 0.43295295334 0.432952954197
8AIROR	0.938904832401 0.938904836602 0.624947131286 0.624947135486
8AIRTCG	0.938905571253 0.938905571619 0.299388199958 0.299388200324
8AITG	0.938913277781 0.938913367555 0.342045350767 0.342045440541
8AK	0.938985214533 0.938991396209 0.42900535727 0.429011538946
8AK-GTHZO8	0.938991490289 0.938991490289 0.971666918782 0.971666918782
8AK-ODAR	0.938991529673 0.938991529674 0.603067053235 0.603067053235
8AK-ODAR8G	0.938991529674 0.938991529674 0.364102056433 0.364102056433
8AK-OR	0.938991545079 0.938991545289 0.626356463764 0.626356463974
8AK8R	0.938994966813 0.938994983056 0.642681523377 0.64268153962
8AK=PTO8G	0.938995933504 0.938995933504 0.363840627121 0.363840627121
8AKA	0.938956722984 0.938957202829 0.0333010421567 0.0333015220021
8AKO	0.938977400665 0.938978160322 0.516043076264 0.516043835921
8AL	0.939026310064 0.93903238852 0.437519194211 0.437525272668
8AL-8AN	0.939032642551 0.939032642552 0.458842052748 0.458842052749
8ALA	0.938998294255 0.938998766088 0.0339619188522 0.0339623906853
8ALG	0.939010091207 0.939010566117 0.322125400446 0.322125875356
8AM	0.939084705662 0.939094282099 0.446269837332 0.446279413769
8AM-	0.939094598453 0.939094661762 0.893837236541 0.893837299851
8AM-4ODAIIIL	0.939094676671 0.939094676671 0.440336697262 0.440336697262
8AM-4ODAIM	0.939094676671 0.939094676671 0.450567411702 0.450567411702
8AM-8AM	0.939094682303 0.939094682307 0.446279603952 0.446279603956
8AM-8AN	0.939094682317 0.939094682319 0.458842054119 0.458842054121
8AM-G8	0.939094437558 0.939094437869 0.959361728209 0.95936172852
8AM-OHTOE	0.939094500011 0.939094500011 0.255801809726 0.255801809726
8AM-SOE	0.939094561833 0.939094561844 0.25562391282 0.255623912831
8AM-SOE-4OHAM	0.939094561845 0.939094561845 0.445657755371 0.445657755371
8AM-TCDG	0.939094569529 0.939094569531 0.302206529484 0.302206529485
8AM-TO	0.939094580989 0.939094581445 0.551958232272 0.551958232729
8AM-TODCCG	0.939094579259 0.939094579259 0.294750073607 0.294750073607
8AM2	0.939095655809 0.939095845435 0.906334690902 0.906334880528
8AM8	0.939100255012 0.939100857212 0.964926438812 0.964927041013
8AM8E	0.939098327832 0.93909836231 0.279655116539 0.279655151016
8AM8G	0.93909864819 0.93909869524 0.363331698104 0.363331745154
8AM8G-8TCDZCG	0.93909869729 0.93909869729 0.299581909534 0.299581909534
8AMARGEG	0.939039931593 0.939039931604 0.3069742552 0.306974255211
8AME	0.939054058854 0.939054607135 0.249960410121 0.249960958402
8AME2	0.939054685784 0.939054696641 0.902447498473 0.90244750933
8AME8	0.939054949103 0.939054983581 0.952581808544 0.952581843022
8AMG	0.939059153314 0.93905990152 0.322809087689 0.322809835896
8AMO8G	0.939074314068 0.93907431985 0.363684923725 0.363684929507
8AMOE	0.939068834547 0.939068901925 0.254076614093 0.25407668147
8AMOEDCG	0.939068579857 0.939068579882 0.295439852417 0.295439852442
8AMR	0.939077685424 0.939078085578 0.621054673724 0.621055073878
8AMRTG	0.939077542061 0.939077543896 0.343043423832 0.343043425667
8AMTDAE	0.939080632972 0.939080633094 0.225340829935 0.225340830057
8AN	0.939118909547 0.939122430465 0.458838463278 0.458841984195
8AN-2DG-SOR	0.939122571688 0.939122571688 0.625187974099 0.625187974099
8AN-8AM	0.939122577606 0.939122577607 0.446279609309 0.44627960931
8AN-8TOE	0.939122584134 0.939122584135 0.256052380294 0.256052380294
8AN-SDZG	0.939122532215 0.939122532215 0.345046551747 0.345046551747
8AN-SO	0.939122533539 0.939122533609 0.545190516425 0.545190516496
8AN-TO	0.939122540356 0.939122540524 0.551958831577 0.551958831745
8AN-TOE	0.939122539819 0.939122539828 0.256011434338 0.256011434347
8AN8	0.939124626494 0.939124847902 0.965716798412 0.96571701982
8AN8AE	0.939123551018 0.939123552002 0.228701916411 0.228701917395
8AN8G	0.939124035722 0.939124053021 0.363393448854 0.363393466153
8ANAE8G	0.939101829658 0.939101829735 0.362251700454 0.362251700531
8ANAM	0.939102153031 0.93910215664 0.445731954671 0.44573195828
8ANE	0.939107641799 0.939107843382 0.250680003117 0.2506802047
8ANEAK8G	0.939106680483 0.939106680484 0.36324449361 0.363244493611
8ANG	0.939109514852 0.939109789941 0.323791073711 0.3237913488
8ANG8AN	0.939109879253 0.93910987926 0.458828543632 0.458828543639
8ANHG	0.939110281162 0.939110290864 0.317807600559 0.317807610261
8ANHZG	0.939110604581 0.939110604719 0.34523989362 0.345239893758
8ANK	0.939111618109 0.939111648124 0.432265988671 0.432266018686
8ANO8	0.939115161524 0.939115188733 0.969544566923 0.969544594132
8ANO8G	0.939115088925 0.939115091051 0.363692512188 0.363692514313
8ANOAK-OTO	0.939112395477 0.939112395477 0.549645246568 0.549645246568
8ANOE	0.939113074299 0.939113099072 0.254165043864 0.254165068636
8AO	0.939570303754 0.939659416227 0.472705317497 0.47279442997
8AOCHA	0.939193147403 0.939193171233 0.0287548352625 0.0287548590927
8AOR	0.939504977701 0.939508701291 0.622159287797 0.622163011387
8AR	0.939955330719 0.939985631254 0.605597319009 0.605627619543
8AR-4ODAR	0.939986879709 0.939986879709 0.603067823438 0.603067823438
8AR-4ODOE	0.939986879773 0.939986879773 0.252369852706 0.252369852706
8AR-GDTCG	0.93998604148 0.93998604148 0.299197214012 0.299197214013
8AR-T2	0.939986605266 0.939986605499 0.911781156043 0.911781156275
8AR-TG	0.939986560451 0.93998656137 0.344299133852 0.34429913477
8AR8	0.940004529979 0.940006435383 0.974945513702 0.974947419107
8AR8AK	0.939995441611 0.939995442872 0.428999667672 0.428999668933
8AR8ARAR	0.939995610644 0.939995610664 0.604371346527 0.604371346547
8AR8G	0.939999445879 0.939999594748 0.364114487849 0.364114636718
8AR8GR	0.939999336746 0.939999342967 0.617621789032 0.617621795252
8ARA7	0.939818750716 0.939818752911 0.935974149404 0.935974151598
8ARA8G	0.939819098943 0.939819110498 0.361370093919 0.361370105475
8ARAE	0.939808147472 0.939808282134 0.227101471061 0.227101605722
8ARAE8G	0.939808343529 0.93980834419 0.362254904901 0.362254905562
8ARAEA	0.939807526811 0.939807537264 0.0176284876948 0.0176284981477
8ARAEG	0.93980778816 0.939807798681 0.30568547585 0.305685486371
8ARAI82	0.939810700818 0.939810700897 0.916550429841 0.91655042992
8ARAIE2	0.939810394092 0.939810394164 0.902398002126 0.902398002198
8ARAIIR	0.939810454706 0.939810454777 0.619631501405 0.619631501477
8ARAK	0.939810803727 0.939810823778 0.428755262489 0.42875528254
8ARAK6AE	0.939810829727 0.939810829728 0.228567049565 0.228567049565
8ARAM	0.93981112643 0.939811157492 0.44588239922 0.445882430282
8ARAM-GHCG	0.93981115793 0.93981115793 0.296896809743 0.296896809743
8ARAMK-2AM	0.93981106238 0.93981106238 0.44619977241 0.44619977241
8ARAN	0.939811237372 0.939811248792 0.458696015972 0.458696027392
8ARAR	0.939813950332 0.939814048613 0.604371436984 0.604371535265
8ARAR6I	0.939814078037 0.939814078039 0.426598512893 0.426598512895
8ARARAE	0.939813472938 0.939813473375 0.227096022988 0.227096023424
8ARARAM	0.939813482601 0.939813482701 0.445881142552 0.445881142652
8ARARG	0.939813688094 0.939813695773 0.335161556568 0.335161564247
8ARCCL	0.939822162922 0.939822165345 0.437641891781 0.437641894204
8ARG	0.939874481252 0.939876848631 0.33525733466 0.335259702039
8ARGOK	0.939870886325 0.939870888805 0.432655431689 0.432655434169
8ARIIIR	0.939888053317 0.939888053342 0.619642790862 0.619642790887
8ARIO	0.939888834746 0.939888935274 0.514652647634 0.514652748162
8ARM	0.939896738863 0.939897139018 0.453259216824 0.453259616979
8ARN	0.939898168083 0.939898315205 0.461408211187 0.46140835831
8ARO8	0.939923075746 0.939923309898 0.970678670767 0.970678904919
8ARO8C	0.939922142342 0.939922165214 0.17243802541 0.172438048282
8ARO8G	0.939922450968 0.939922469262 0.363781119656 0.36378113795
8AROAE	0.939898942576 0.939898959124 0.226799917847 0.226799934396
8ARODCCG	0.939902926145 0.939902926282 0.294749553273 0.294749553409
8AROE	0.939905113371 0.939905326558 0.255197603198 0.255197816385
8AROEG	0.939904544534 0.93990456119 0.307880625036 0.307880641693
8AROEK	0.939904671883 0.939904673701 0.430530010567 0.430530012384
8AROHC8G	0.939907750241 0.939907750304 0.361705288602 0.361705288665
8AROK	0.939909318567 0.939909350309 0.43293863686 0.432938668603
8AROR	0.93991430005 0.939914455642 0.624876956627 0.624877112219
8ARORAK	0.939913557914 0.939913558017 0.428768020216 0.428768020319
8ARORG	0.939913884894 0.93991389705 0.336763651638 0.336763663794
8ARORO7	0.939914128384 0.939914128402 0.936434280607 0.936434280625
8ARSCOG	0.939935951872 0.939935952571 0.325504878714 0.325504879414
8ARSO8G	0.939938231168 0.939938231618 0.363813420025 0.363813420475
8ART8G	0.93995180946 0.939951818198 0.364599647349 0.364599656086
8ART8OE	0.939951922517 0.939951923304 0.257839936125 0.257839936912
8ARTCC8AE	0.939941460852 0.939941460857 0.228599376388 0.228599376393
8ARTCG	0.939941667446 0.939941681018 0.299382078678 0.29938209225
8ARTCORG	0.939941893345 0.939941893415 0.336579434533 0.336579434603
8ARTO	0.939946972262 0.939947190808 0.549879267125 0.549879485671
8ARTOR	0.939946812052 0.939946821184 0.625384023277 0.625384032409
8AS	0.940097058549 0.940114903981 0.646071282593 0.646089128025
8ATG	0.940227120489 0.940230445752 0.340545593376 0.340548918639
8C2CG	0.947270976299 0.947271114192 0.300882386307 0.300882524199
8C8	0.94778594873 0.947843329527 0.94778594873 0.947843329527
8C8G	0.947632842289 0.947637325447 0.361992512601 0.361996995759
8CAM	0.941961647839 0.941962583248 0.445439649782 0.445440585192
8CC8AR	0.942785418077 0.942785436257 0.605465202931 0.605465221111
8CC8G	0.942796614812 0.942797052719 0.361603864676 0.361604302583
8CCAIIR	0.942240686582 0.942240686793 0.619630293331 0.619630293541
8CCAK	0.942241713249 0.942241772229 0.428417118613 0.428417177592
8CCAR	0.942250969166 0.942251258265 0.602713967369 0.602714256467
8CCC2	0.942321500171 0.942321672564 0.899217953407 0.8992181258
8CCC8G	0.942324220606 0.94232426338 0.361565902229 0.361565945003
8CCCC2C	0.942277745116 0.942277746761 0.165456408247 0.165456409892
8CCCG	0.942288315009 0.942288995219 0.294728669778 0.294729349988
8CCCHG	0.942290209856 0.942290233846 0.316782593272 0.316782617262
8CCCL	0.942294009104 0.942294082082 0.43760734974 0.437607422718
8CCCO	0.942300540293 0.942301610178 0.473997710827 0.473998780711
8CCCO8	0.942302277475 0.942302344753 0.96667006545 0.966670132728
8CCG	0.94242902429 0.94243598807 0.295332364342 0.295339328121
8CCO	0.942554183013 0.942565136164 0.474947246609 0.474958199759
8CCO2	0.942566707359 0.942566924246 0.90690254243 0.906902759317
8CCOE	0.942519130402 0.942519757504 0.251602281153 0.251602908255
8CCOEHC8G	0.942517567615 0.942517567626 0.361700445438 0.361700445449
8CCOHZCG	0.9425283386 0.942528338642 0.299603611171 0.299603611213
8CCOK	0.942531500225 0.942531593597 0.432403311285 0.432403404657
8CCOR	0.942546153541 0.942546611221 0.622252967444 0.622253425124
8CD	0.943045358527 0.943090169236 0.183831876982 0.183876687691
8CG	0.943869562899 0.943940855943 0.301512804739 0.301584097783
8CHZ8G	0.944153866139 0.944153868385 0.364741524673 0.364741526919
8CIIIL	0.944278259363 0.944278259513 0.440336723305 0.440336723455
8CIR	0.944314895203 0.944315924586 0.619373261763 0.619374291147
8CM	0.944539845476 0.944551896021 0.447555434945 0.44756748549
8CO	0.945150899636 0.945263034646 0.484668303671 0.484780438681
8CO8G	0.94531415926 0.945314710189 0.363520353102 0.363520904031
8COE	0.944792041725 0.944798461804 0.252158841958 0.252165262036
8CTO	0.946052612076 0.946059193543 0.546764117134 0.546770698602
8DAIL	0.947986101709 0.947986109768 0.440247345765 0.440247353823
8DAIR	0.947987333399 0.947987373572 0.619196897132 0.619196937305
8DAM	0.947996112215 0.947996582495 0.445490810427 0.445491280707
8DAN	0.947997791899 0.947997964805 0.458552042608 0.458552215513
8DAR	0.948038866862 0.94804035486 0.603132421905 0.603133909903
8DARAR	0.948031923955 0.948031928782 0.604363442006 0.604363446833
8DC8AK	0.948409972212 0.948409974077 0.428978606839 0.428978608704
8DC8G	0.948415894025 0.948416114183 0.361627815262 0.361628035421
8DCCCE	0.948153207589 0.948153232067 0.229342713443 0.229342737921
8DCCG	0.948160344982 0.948160686959 0.2947658727 0.294766214678
8DCCOR	0.948166096964 0.948166119439 0.622215735909 0.622215758384
8DCM	0.948264003168 0.948264594946 0.446575143551 0.446575735329
8DG	0.948955321455 0.948991164217 0.305412057377 0.305447900139
8DOE	0.949419100075 0.949422327786 0.252509977321 0.252513205032
8DSCCG	0.949883075541 0.949883083956 0.295083499985 0.295083508401
8DSCG	0.949884816454 0.949884902613 0.298965007534 0.298965093693
8DSG	0.949902639395 0.949903521462 0.338702695247 0.338703577314
8DT2	0.950117678049 0.950118211212 0.911000992458 0.911001525622
8DTG	0.950015045743 0.950017149439 0.341220852617 0.341222956313
8DTRAR	0.950061901965 0.950061905614 0.604453512329 0.604453515978
8DZG	0.950150132086 0.950150641145 0.345063845069 0.345064354129
8DZG-8AN	0.95015066242 0.95015066242 0.458842038262 0.458842038262
8E	0.953647705136 0.954182553824 0.280721013131 0.281255861819
8E2	0.954259276188 0.954269866917 0.903056600058 0.903067190786
8E2SO	0.954253252874 0.954253284903 0.545218146418 0.545218178446
8E8	0.954516143927 0.954549777102 0.954516143927 0.954549777102
8EAG	0.951071792003 0.951075035724 0.28964455262 0.289647796341
8EAIIL	0.951090393119 0.951090393373 0.440334375743 0.440334375997
8EAM	0.951102288806 0.951102837087 0.44554936399 0.44554991227
8EAR	0.951152134803 0.951153869603 0.603317689584 0.603319424384
8EDAE	0.951609912353 0.951610029082 0.225250416399 0.225250533127
8EE2	0.951971080248 0.951971686601 0.902259817559 0.902260423911
8EG	0.952220593942 0.952262381639 0.309874767585 0.309916555282
8EO2	0.953046791631 0.95304809311 0.907355466224 0.907356767704
8EO8	0.953078357746 0.953082490879 0.968168134246 0.968172267379
8EOR	0.952923453901 0.952926200315 0.623208737943 0.623211484356
8ER	0.953255621368 0.953277970173 0.614137168923 0.614159517728
8ESC8G	0.953309558706 0.953309565023 0.361832972692 0.361832979009
8ET8	0.953590816932 0.953592790942 0.979956114709 0.979958088719
8ETC2G	0.953418054088 0.953418058831 0.358287160277 0.358287165021
8ETC8G	0.953419174221 0.953419189286 0.361849374372 0.361849389436
8ETCRG	0.953412120306 0.953412130316 0.335480032161 0.335480042171
8ETG	0.953456085705 0.953458538323 0.341482779573 0.341485232191
8G	0.958617356804 0.95934723319 0.364786264172 0.365516140558
8G-2AR	0.959376415899 0.959376416209 0.605375599958 0.605375600268
8G-2AR6	0.959376416302 0.959376416302 0.935543323958 0.935543323958
8G-4ODCC2	0.95937730602 0.95937730602 0.899223619478 0.899223619478
8G-8AM	0.95937773503 0.959377735341 0.446279569227 0.446279569538
8G-8AN	0.959377736141 0.959377736255 0.458842041352 0.458842041466
8G-8AR	0.959377763308 0.959377764292 0.605628111425 0.605628112409
8G-8G	0.959378369458 0.959378393165 0.365527988959 0.365528012666
8G-8GDG-DZ8G	0.959378281775 0.959378281775 0.364730845226 0.364730845226
8G-8OR	0.959378768199 0.959378769757 0.626866435112 0.62686643667
8G-8SOR	0.959379005834 0.959379005872 0.625200627633 0.625200627671
8G-8TAR	0.959379034791 0.959379034849 0.604765488 0.604765488057
8G-AR	0.959348830216 0.959348845867 0.605304605756 0.605304621407
8G-GHC8GIIIR4ODCC8G	0.959357529952 0.959357529952 0.361567306727 0.361567306727
8G-O8AIIE-GDTG	0.959366029606 0.959366029606 0.341079912592 0.341079912592
8G-ODG	0.959363049631 0.959363051907 0.30383726289 0.303837265165
8G-ODTOE	0.959363118624 0.959363118636 0.255726306353 0.255726306365
8G-SO2	0.95936861676 0.959368617049 0.908293417035 0.908293417324
8G-TCHTO	0.959369176885 0.959369176892 0.548189328999 0.548189329006
8G-TCHZC8G	0.959369177076 0.959369177076 0.361872377188 0.361872377188
8G-TODTG	0.959369888387 0.959369888395 0.341123662545 0.341123662553
8G-TOE	0.95936990192 0.959369903913 0.256011177577 0.25601117957
8G2	0.959451931665 0.959466384205 0.904721205838 0.904735658379
8G4ODOE	0.959519349145 0.95951934969 0.252369457212 0.252369457756
8G4OG	0.959520900957 0.959521024093 0.333010710699 0.333010833834
8G8AIK	0.959583025984 0.959583026804 0.431792988012 0.431792988832
8G8AN	0.959584200999 0.959584218297 0.458829515247 0.458829532545
8G8ARM	0.959588022542 0.959588024508 0.453258199876 0.453258201842
8G8G	0.959679998562 0.959683584508 0.362931362238 0.362934948184
8G8G-8AR	0.959683734505 0.95968373451 0.605628108924 0.605628108929
8G8G8	0.959685821096 0.959686046593 0.959685821096 0.959686046593
8G8G8G	0.959685219413 0.959685237031 0.362922248944 0.362922266562
8G8GO8G8	0.959676110892 0.959676111028 0.959730043617 0.959730043753
8G8TG	0.95978602036 0.959786230827 0.344596795875 0.344597006343
8GA	0.955253332407 0.955309988213 0.028316109707 0.028372765513
8GAIR	0.955129810672 0.955129874585 0.61920926028 0.619209324193
8GAM	0.955143777613 0.955144525819 0.445635540451 0.445636288657
8GAR	0.955211799498 0.955214166877 0.603590358098 0.603592725477
8GC8G	0.955811643035 0.955811993304 0.361695569859 0.361695920128
8GCCC2	0.955396668181 0.95539668165 0.899206534912 0.899206548381
8GDAEG	0.955836076425 0.955836088871 0.305542286499 0.305542298944
8GDAM	0.955840025294 0.955840062037 0.445459661382 0.445459698125
8GDAN	0.955840156527 0.955840170036 0.458540590204 0.458540603713
8GDC8G	0.955872822822 0.955872840023 0.361613233001 0.361613250202
8GDCC8AN	0.955854222278 0.955854222286 0.458822932693 0.458822932702
8GDCC8G	0.955854267163 0.955854268843 0.36156681731 0.36156681899
8GDCG	0.955858383855 0.955858657393 0.29548134333 0.295481616867
8GDCO8G	0.955863926489 0.955863928603 0.363473743965 0.363473746079
8GDCOR	0.955862984696 0.955863002673 0.622262758791 0.622262776769
8GDG	0.955914968256 0.955917768649 0.303038006073 0.303040806466
8GDSG	0.955988982152 0.955989051068 0.338644271387 0.338644340303
8GDTAE	0.955993159053 0.955993168402 0.227432763456 0.227432772806
8GDTG	0.955997764454 0.955997928816 0.341081513963 0.341081678325
8GDZG	0.956008318742 0.956008358515 0.345030127443 0.345030167216
8GE	0.956281583923 0.95632337162 0.245295221679 0.245337009376
8GE-GSCCG	0.95632400099 0.95632400099 0.295085959507 0.295085959507
8GEG	0.956170083808 0.956173348678 0.307106952538 0.307110217409
8GETC2	0.956263653957 0.956263658701 0.900356417719 0.900356422462
8GFT8G	0.95637643123 0.956376432552 0.364506897976 0.364506899298
8GHAE	0.956772361906 0.956772476309 0.22609414893 0.226094263333
8GHAM	0.956774892712 0.956774919101 0.445650047292 0.445650073681
8GHAN	0.956774986963 0.956774996666 0.458610588377 0.458610598079
8GHAR	0.956777291788 0.956777375284 0.603636258788 0.603636342284
8GHC8G	0.956798447781 0.956798460134 0.361702361161 0.361702373515
8GHCCG	0.956784108247 0.956784127436 0.29488166633 0.29488168552
8GHCG	0.956788077766 0.956788274219 0.296898696277 0.29689889273
8GHG	0.956828716482 0.956830727714 0.317548432261 0.317550443493
8GHG8G	0.956831644676 0.956831654557 0.36269927867 0.362699288552
8GHOE6	0.956854976051 0.956854976229 0.93519838329 0.935198383468
8GHOEG	0.956854257067 0.956854271217 0.30775602954 0.307756043691
8GHORG	0.95686219227 0.956862202598 0.336672717576 0.336672727904
8GHSC8G	0.956881128107 0.956881128411 0.361834132638 0.361834132942
8GHSG	0.956881873 0.956881922495 0.339001363548 0.339001413043
8GHT8G	0.956894411494 0.956894418917 0.364534287643 0.364534295066
8GHTCCG	0.956885562256 0.956885563382 0.295114322024 0.29511432315
8GHTG	0.956888180418 0.956888298462 0.341933164997 0.341933283041
8GHTOR	0.956890165892 0.95689017365 0.625315712285 0.625315720043
8GIE	0.9569774557 0.956978583865 0.247951951914 0.247953080078
8GK	0.957105861951 0.957112083931 0.43146422149 0.431470443471
8GM	0.957206001759 0.957215640634 0.450079024018 0.450088662892
8GOE	0.957407726091 0.957412861322 0.253503315646 0.253508450877
8GOHG82	0.957475381525 0.957475381833 0.916445004496 0.916445004804
8GPTG	0.957905169362 0.957905223567 0.342910738511 0.342910792716
8GRG	0.95800092666 0.958003309474 0.336198998947 0.336201381761
8GS	0.958224955153 0.958242916937 0.65316959934 0.653187561123
8GT8AE	0.95852663977 0.958526651742 0.228766577762 0.228766589734
8GTC8G	0.958305494174 0.958305514732 0.3618517422 0.361851762758
8GTCAR	0.958279878141 0.958279891713 0.602877611786 0.602877625358
8GTG	0.958355865093 0.958359212037 0.341868271714 0.341871618657
8GTO	0.958416019085 0.958421283406 0.548142388366 0.548147652687
8HAE	0.959929265925 0.959930730196 0.226191135162 0.226192599433
8HCG	0.960130416205 0.960132930652 0.297065241124 0.297067755572
8HCO8AM	0.960180845941 0.960180846196 0.446252776836 0.446252777091
8HOAM	0.960920524363 0.960920565869 0.445787037812 0.445787079318
8HOR	0.961083536137 0.961085227988 0.623825134322 0.623826826173
8HSOE	0.961339116243 0.96133917329 0.255538538921 0.255538595969
8HTAL	0.961371095018 0.9613711076 0.437329705559 0.437329718142
8HZG	0.961508667632 0.961509033236 0.345260428644 0.345260794249
8IIIL	0.962801466257 0.962801467798 0.440336856885 0.440336858426
8IIIR8	0.962801714235 0.962801714718 0.975828762131 0.975828762615
8IIIR8G8	0.962801713008 0.96280171301 0.95976455969 0.959764559692
